,Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
3959,Bachelors,2016,Bangalore,3,34,Male,No,4,False
3960,Bachelors,2016,Bangalore,3,39,Male,No,7,False
3961,Bachelors,2014,Bangalore,3,35,Male,No,5,False
3962,Bachelors,2016,Pune,3,38,Female,No,7,False
3963,Bachelors,2016,Bangalore,3,33,Male,No,6,False
3964,Bachelors,2014,Pune,3,33,Male,No,6,False
3965,Bachelors,2012,Bangalore,3,35,Male,No,5,False
3966,PHD,2013,New Delhi,3,40,Male,No,5,False
3967,Bachelors,2012,Bangalore,3,40,Female,No,5,False
3968,Bachelors,2017,Bangalore,3,39,Male,No,5,False
3969,Bachelors,2017,Bangalore,3,33,Female,No,6,False
3970,Bachelors,2014,Bangalore,3,32,Female,No,5,False
3971,Masters,2014,Bangalore,3,40,Female,No,7,True
3972,Bachelors,2017,New Delhi,2,33,Male,No,6,False
3973,Masters,2016,New Delhi,1,31,Female,No,5,True
3974,Bachelors,2013,Bangalore,3,35,Female,No,5,False
3975,Bachelors,2014,Bangalore,3,39,Male,No,7,True
3976,Masters,2018,Bangalore,3,39,Female,No,6,True
3977,Masters,2017,Pune,2,38,Female,No,2,False
3978,Bachelors,2012,Bangalore,3,38,Male,No,7,True
3979,Masters,2017,New Delhi,2,40,Female,Yes,2,False
3980,Bachelors,2018,Bangalore,3,38,Male,No,6,True
3981,Bachelors,2013,Bangalore,3,34,Male,No,6,False
3982,Bachelors,2012,Bangalore,1,35,Male,No,7,False
3983,Masters,2013,New Delhi,1,41,Male,No,5,False
3984,PHD,2014,New Delhi,2,37,Female,No,5,False
3985,Bachelors,2015,Pune,3,34,Male,Yes,7,False
3986,Bachelors,2014,Bangalore,3,35,Male,Yes,5,False
3987,Bachelors,2013,Bangalore,1,38,Male,No,6,False
3988,Bachelors,2016,Bangalore,3,38,Female,No,7,False
3989,Bachelors,2015,Pune,2,41,Female,No,7,False
3990,Bachelors,2018,Bangalore,3,34,Male,No,5,True
3991,Bachelors,2017,Pune,2,22,Male,No,0,False
3992,Bachelors,2018,Bangalore,2,26,Female,No,4,True
3993,Bachelors,2012,Bangalore,3,22,Male,No,0,False
3994,Bachelors,2017,New Delhi,3,25,Female,No,3,False
3995,Bachelors,2016,Bangalore,3,29,Male,No,0,False
3996,Bachelors,2017,New Delhi,3,36,Female,No,0,False
3997,Bachelors,2014,Bangalore,3,37,Female,No,1,False
3998,Bachelors,2013,New Delhi,2,34,Female,No,4,True
3999,Bachelors,2012,Pune,3,34,Female,No,2,True
4000,Bachelors,2012,Bangalore,3,25,Female,No,3,True
4001,Bachelors,2012,Bangalore,3,31,Male,No,0,False
4002,Bachelors,2015,New Delhi,3,36,Female,No,2,False
4003,Bachelors,2016,Bangalore,3,31,Male,Yes,5,False
4004,Bachelors,2015,Bangalore,3,34,Male,No,4,False
4005,Masters,2014,New Delhi,3,28,Male,Yes,2,True
4006,Bachelors,2014,Bangalore,3,28,Male,No,2,False
4007,Bachelors,2015,Bangalore,3,31,Male,No,1,False
4008,Bachelors,2017,Bangalore,3,35,Male,No,5,False
4009,Bachelors,2012,Bangalore,1,28,Female,Yes,1,False
4010,Bachelors,2018,Bangalore,3,32,Female,No,2,True
4011,Bachelors,2013,Bangalore,3,23,Male,Yes,1,True
4012,Masters,2018,Pune,3,27,Male,No,5,True
4013,Bachelors,2017,Pune,3,25,Male,No,3,False
4014,Masters,2017,New Delhi,2,31,Female,No,2,False
4015,PHD,2018,New Delhi,3,34,Male,No,0,True
4016,Bachelors,2016,Bangalore,3,36,Female,No,2,False
4017,PHD,2017,New Delhi,3,40,Male,No,3,False
4018,Masters,2012,New Delhi,3,34,Female,No,2,False
4019,Bachelors,2018,Bangalore,3,37,Male,No,2,True
4020,Bachelors,2012,Bangalore,3,38,Male,No,3,False
4021,Bachelors,2017,New Delhi,2,22,Female,No,0,False
4022,Bachelors,2016,Pune,2,36,Female,No,0,True
4023,Bachelors,2013,New Delhi,2,35,Female,No,1,True
4024,Bachelors,2012,New Delhi,3,22,Female,No,0,False
4025,Bachelors,2016,Bangalore,3,22,Male,No,0,False
4026,Bachelors,2012,Bangalore,3,29,Male,No,4,False
4027,Bachelors,2017,Bangalore,3,34,Male,No,5,False
4028,Bachelors,2017,Bangalore,2,23,Male,No,1,False
4029,Bachelors,2014,Pune,2,32,Male,No,3,True
4030,Bachelors,2012,Pune,2,26,Female,No,4,True
4031,Masters,2017,Bangalore,3,38,Male,No,2,False
4032,Bachelors,2014,Pune,3,37,Male,No,4,False
4033,Bachelors,2017,New Delhi,2,25,Female,No,3,False
4034,Bachelors,2018,Pune,2,36,Female,No,5,True
4035,Bachelors,2016,Bangalore,3,26,Female,No,4,False
4036,Bachelors,2018,Pune,2,39,Female,No,4,True
4037,Bachelors,2016,Bangalore,3,24,Male,No,2,True
4038,Masters,2018,Pune,3,39,Male,No,2,True
4039,Masters,2018,New Delhi,3,39,Female,No,2,True
4040,Bachelors,2017,New Delhi,2,27,Female,No,5,False
4041,Bachelors,2013,Bangalore,3,36,Male,No,5,True
4042,Bachelors,2012,Bangalore,3,24,Male,No,2,False
4043,Bachelors,2017,Bangalore,3,28,Female,No,3,False
4044,Bachelors,2016,Bangalore,3,24,Male,No,2,False
4045,Bachelors,2014,Bangalore,3,27,Male,No,5,False
4046,Bachelors,2017,New Delhi,3,23,Male,No,1,False
4047,Bachelors,2013,Bangalore,3,30,Female,No,5,False
4048,Bachelors,2014,Bangalore,3,22,Male,No,0,False
4049,Bachelors,2014,Pune,3,27,Male,No,5,False
4050,Masters,2017,New Delhi,3,32,Male,No,2,False
4051,Masters,2014,Pune,1,33,Female,No,1,False
4052,Masters,2017,New Delhi,3,26,Male,No,4,True
4053,Bachelors,2013,Pune,3,25,Female,Yes,3,True
4054,Masters,2017,New Delhi,2,23,Male,No,1,True
4055,Bachelors,2012,Pune,3,24,Male,No,2,False
4056,Bachelors,2014,Bangalore,3,33,Male,No,5,False
4057,Masters,2018,Bangalore,3,30,Male,Yes,2,True
4058,Masters,2017,New Delhi,2,27,Female,No,5,False
4059,Bachelors,2012,Pune,2,31,Female,No,5,True
4060,Masters,2018,New Delhi,3,23,Female,No,1,True
4061,Bachelors,2015,Bangalore,3,30,Male,No,2,False
4062,Bachelors,2015,Pune,2,32,Female,No,2,True
4063,Bachelors,2013,New Delhi,3,26,Female,Yes,4,False
4064,Masters,2017,New Delhi,2,35,Male,No,2,False
4065,Bachelors,2016,Bangalore,1,30,Male,No,4,True
4066,Bachelors,2012,Bangalore,3,37,Male,No,4,True
4067,Bachelors,2017,Bangalore,1,34,Male,Yes,0,False
4068,Bachelors,2012,Bangalore,3,38,Female,No,0,False
4069,Masters,2013,New Delhi,2,22,Male,Yes,0,True
4070,Bachelors,2015,Pune,1,22,Female,No,0,True
4071,Masters,2015,Pune,2,33,Female,No,2,True
4072,Bachelors,2015,Bangalore,3,32,Male,No,1,False
4073,Masters,2015,Pune,2,34,Female,No,2,False
4074,Bachelors,2017,Bangalore,3,36,Female,No,1,False
4075,Bachelors,2015,Bangalore,3,32,Male,No,1,False
4076,Bachelors,2017,Bangalore,3,28,Male,Yes,3,False
4077,Bachelors,2017,New Delhi,2,26,Female,No,4,False
4078,Bachelors,2013,Pune,3,35,Male,No,1,False
4079,Bachelors,2014,Pune,3,33,Male,No,4,False
4080,Masters,2013,Pune,3,22,Female,Yes,0,True
4081,Bachelors,2014,Pune,3,27,Male,No,5,True
4082,Masters,2018,New Delhi,3,23,Female,No,1,True
4083,Bachelors,2013,Bangalore,3,34,Female,Yes,2,False
4084,Masters,2017,Pune,2,23,Male,No,1,True
4085,Bachelors,2012,Pune,3,36,Male,No,4,False
4086,PHD,2018,New Delhi,3,28,Male,No,4,True
4087,PHD,2013,Bangalore,3,28,Male,No,4,False
4088,Bachelors,2016,Bangalore,3,33,Female,No,4,False
4089,Bachelors,2013,Bangalore,3,39,Male,No,3,False
4090,Bachelors,2015,New Delhi,3,25,Female,Yes,3,False
4091,Bachelors,2014,Pune,3,32,Male,No,2,False
4092,Bachelors,2015,Pune,3,23,Female,No,1,True
4093,Masters,2018,New Delhi,3,29,Male,No,2,True
4094,Bachelors,2013,Pune,2,24,Male,No,2,True
4095,Bachelors,2012,Bangalore,3,36,Female,No,2,True
4096,Bachelors,2018,Bangalore,3,40,Male,No,4,True
4097,Bachelors,2012,New Delhi,3,38,Female,No,1,False
4098,Bachelors,2014,Bangalore,3,22,Male,No,0,False
4099,Bachelors,2018,Bangalore,3,24,Male,No,2,True
4100,Bachelors,2012,Bangalore,3,37,Male,No,5,False
4101,Bachelors,2018,Pune,3,40,Male,No,3,True
4102,Bachelors,2018,Bangalore,3,32,Male,Yes,0,True
4103,Bachelors,2012,New Delhi,3,28,Female,No,1,False
4104,Bachelors,2016,Pune,3,29,Male,Yes,5,False
4105,Bachelors,2013,Pune,3,25,Male,No,3,False
4106,PHD,2013,Bangalore,3,35,Male,No,3,True
4107,Bachelors,2015,Bangalore,3,28,Male,No,0,True
4108,Bachelors,2012,Bangalore,3,39,Male,No,3,False
4109,Bachelors,2012,Pune,1,35,Male,No,1,False
4110,Bachelors,2017,Bangalore,3,37,Male,No,2,False
4111,Masters,2018,Pune,3,40,Female,No,2,True
4112,Bachelors,2018,Bangalore,3,23,Male,No,1,True
4113,Bachelors,2013,Pune,3,32,Male,No,2,False
4114,PHD,2018,New Delhi,3,37,Male,No,3,True
4115,Bachelors,2015,Bangalore,3,23,Female,No,1,False
4116,Bachelors,2014,Pune,3,26,Male,No,4,False
4117,Bachelors,2017,Bangalore,3,36,Female,No,3,True
4118,Bachelors,2013,Bangalore,3,40,Female,No,3,False
4119,Bachelors,2015,New Delhi,3,22,Male,No,0,False
4120,Bachelors,2015,Bangalore,3,30,Male,No,0,False
4121,Bachelors,2014,Bangalore,3,30,Male,No,1,False
4122,Bachelors,2015,Pune,1,34,Female,No,3,True
4123,Bachelors,2018,Bangalore,3,27,Male,No,5,True
4124,Bachelors,2013,Bangalore,1,27,Female,No,5,False
4125,Bachelors,2017,Pune,2,27,Female,No,5,True
4126,Bachelors,2015,Bangalore,3,35,Female,No,1,True
4127,Bachelors,2014,New Delhi,3,33,Female,Yes,4,False
4128,Bachelors,2012,Bangalore,3,37,Male,No,4,False
4129,Bachelors,2014,New Delhi,3,40,Female,No,3,False
4130,Bachelors,2015,Pune,2,25,Female,No,3,True
4131,Bachelors,2017,Pune,2,34,Male,No,2,False
4132,Bachelors,2017,New Delhi,3,40,Male,No,1,False
4133,Masters,2018,New Delhi,3,34,Male,No,2,True
4134,Bachelors,2013,Pune,3,33,Male,No,5,False
4135,Bachelors,2016,Bangalore,3,22,Female,No,0,False
4136,Bachelors,2015,Pune,2,36,Female,No,1,True
4137,Bachelors,2012,Bangalore,3,38,Male,No,2,True
4138,Bachelors,2013,Pune,3,25,Female,No,3,False
4139,Bachelors,2017,Bangalore,3,37,Male,No,3,True
4140,Bachelors,2016,Bangalore,3,25,Female,No,3,False
4141,Bachelors,2015,Pune,2,40,Female,Yes,0,True
4142,Bachelors,2013,Bangalore,3,26,Female,No,4,False
4143,Masters,2015,Pune,1,23,Female,No,1,False
4144,Bachelors,2014,Bangalore,3,22,Male,No,0,True
4145,Masters,2017,New Delhi,2,34,Male,Yes,2,False
4146,Masters,2017,New Delhi,3,35,Female,No,2,False
4147,Bachelors,2014,Pune,3,23,Male,No,1,False
4148,Bachelors,2015,Bangalore,3,29,Male,No,2,True
4149,Bachelors,2015,Pune,3,32,Female,No,1,False
4150,Bachelors,2015,Bangalore,3,26,Male,No,4,False
4151,Bachelors,2014,Bangalore,3,28,Male,No,3,False
4152,Masters,2015,Pune,2,24,Female,No,2,False
4153,Bachelors,2017,Bangalore,3,33,Male,No,4,False
4154,PHD,2016,New Delhi,3,22,Male,No,0,False
4155,Masters,2015,Pune,2,39,Female,No,2,False
4156,Masters,2018,New Delhi,3,30,Female,Yes,2,True
4157,Bachelors,2014,Bangalore,3,38,Female,No,5,True
4158,Bachelors,2012,New Delhi,3,36,Female,No,4,False
4159,Bachelors,2012,Pune,2,38,Male,No,5,False
4160,Bachelors,2013,Bangalore,3,24,Male,Yes,2,False
4161,Bachelors,2016,Bangalore,3,28,Male,No,1,False
4162,Bachelors,2015,Bangalore,3,35,Female,No,0,True
4163,Bachelors,2013,New Delhi,3,23,Female,No,1,False
4164,Masters,2017,New Delhi,2,23,Female,No,1,True
4165,Bachelors,2013,Bangalore,3,37,Male,No,5,False
4166,Masters,2016,New Delhi,3,24,Male,No,2,True
4167,Bachelors,2014,Pune,3,33,Male,Yes,4,False
4168,Bachelors,2015,Bangalore,3,38,Female,No,5,False
4169,Bachelors,2015,Pune,3,40,Male,Yes,0,False
4170,Bachelors,2014,Bangalore,3,34,Male,No,4,False
4171,Masters,2017,New Delhi,2,26,Male,No,4,False
4172,Bachelors,2016,Pune,3,25,Male,No,3,False
4173,Bachelors,2016,Pune,3,24,Female,No,2,False
4174,Bachelors,2018,Bangalore,3,35,Male,Yes,5,True
4175,PHD,2013,New Delhi,3,27,Male,No,5,False
4176,Masters,2013,New Delhi,3,30,Female,No,3,False
4177,Bachelors,2015,Bangalore,3,26,Female,No,4,True
4178,Bachelors,2017,Bangalore,3,40,Male,No,0,False
4179,Masters,2017,Pune,2,27,Female,No,5,True
4180,Bachelors,2016,Pune,3,38,Male,Yes,0,False
4181,Bachelors,2014,New Delhi,3,34,Female,No,5,False
4182,Masters,2017,Pune,2,24,Male,No,2,False
4183,Bachelors,2016,Bangalore,3,38,Male,No,4,False
4184,Bachelors,2014,Pune,1,37,Male,No,1,False
4185,Bachelors,2015,Bangalore,3,22,Male,No,0,False
4186,Bachelors,2014,New Delhi,3,29,Female,No,2,True
4187,Bachelors,2014,Pune,1,37,Female,No,4,True
4188,Bachelors,2016,Pune,3,23,Male,No,1,False
4189,Bachelors,2012,New Delhi,3,34,Female,No,2,False
4190,Bachelors,2017,Bangalore,3,28,Male,No,2,False
4191,Bachelors,2012,Pune,3,24,Male,Yes,2,False
4192,Masters,2017,Bangalore,2,35,Female,No,0,False
4193,Bachelors,2015,Bangalore,3,30,Male,No,2,False
4194,Bachelors,2018,Bangalore,3,33,Male,No,4,True
4195,Bachelors,2015,Bangalore,3,27,Female,No,5,False
4196,Bachelors,2016,Bangalore,3,32,Male,No,4,False
4197,Bachelors,2014,Pune,3,36,Female,No,5,False
4198,Bachelors,2012,Bangalore,3,26,Male,Yes,4,False
4199,Bachelors,2012,Bangalore,1,35,Male,No,4,False
4200,PHD,2012,New Delhi,3,25,Male,No,3,False
4201,Masters,2013,Bangalore,2,29,Male,No,1,True
4202,Bachelors,2012,Bangalore,3,36,Female,No,3,False
4203,Bachelors,2013,Bangalore,3,30,Male,No,1,False
4204,Bachelors,2017,Pune,2,37,Female,No,4,True
4205,Bachelors,2016,Bangalore,3,40,Male,No,0,True
4206,Bachelors,2012,Bangalore,3,24,Male,No,2,False
4207,Bachelors,2012,Bangalore,3,32,Male,No,4,False
4208,Bachelors,2018,Pune,3,34,Male,No,0,True
4209,Bachelors,2014,Pune,3,29,Male,No,3,False
4210,Bachelors,2012,Bangalore,3,23,Female,No,1,True
4211,Bachelors,2017,Pune,3,23,Male,No,1,False
4212,Bachelors,2013,Bangalore,3,25,Female,No,3,False
4213,Bachelors,2012,New Delhi,1,31,Female,No,3,False
4214,Masters,2017,New Delhi,2,23,Male,No,1,True
4215,Bachelors,2014,Bangalore,3,27,Male,No,5,False
4216,PHD,2015,New Delhi,2,39,Female,No,5,False
4217,Bachelors,2016,Bangalore,3,33,Female,No,1,True
4218,Bachelors,2013,Bangalore,3,23,Male,No,1,False
4219,Masters,2017,New Delhi,2,34,Female,No,4,False
4220,Bachelors,2015,Pune,2,37,Female,No,1,True
4221,Bachelors,2012,Bangalore,3,23,Male,No,1,False
4222,Bachelors,2017,New Delhi,3,27,Male,No,5,False
4223,Masters,2017,Pune,2,38,Female,No,2,False
4224,Bachelors,2014,Bangalore,3,27,Female,No,5,False
4225,Bachelors,2016,Bangalore,3,22,Male,No,0,False
4226,Masters,2015,Pune,2,26,Female,No,4,True
4227,Bachelors,2012,Bangalore,3,40,Male,No,3,False
4228,Bachelors,2016,Bangalore,3,33,Female,No,3,False
4229,Bachelors,2014,Bangalore,3,31,Male,No,0,False
4230,Bachelors,2017,Pune,3,33,Male,No,4,False
4231,Bachelors,2015,New Delhi,3,30,Male,No,5,False
4232,Bachelors,2015,New Delhi,3,33,Female,No,5,True
4233,Masters,2017,New Delhi,3,33,Female,No,0,True
4234,Bachelors,2016,Pune,3,22,Male,No,0,False
4235,Bachelors,2012,Pune,3,28,Male,No,2,False
4236,Bachelors,2013,Bangalore,3,36,Male,No,4,False
4237,Bachelors,2017,New Delhi,2,36,Female,No,1,False
4238,Bachelors,2014,Pune,3,31,Female,No,2,False
4239,Bachelors,2013,Bangalore,2,25,Male,No,3,True
4240,Bachelors,2012,Pune,1,31,Male,No,4,False
4241,Masters,2015,Pune,2,39,Female,No,0,False
4242,Masters,2015,Bangalore,3,26,Male,No,4,True
4243,Bachelors,2017,Bangalore,2,25,Female,No,3,True
4244,Bachelors,2013,Bangalore,3,26,Male,No,4,False
4245,Bachelors,2013,New Delhi,3,35,Female,No,0,False
4246,Bachelors,2013,Pune,2,28,Male,No,5,False
4247,Bachelors,2012,Bangalore,3,32,Female,No,0,False
4248,Masters,2017,New Delhi,2,22,Male,No,0,True
4249,Bachelors,2014,Pune,3,36,Female,No,5,True
4250,Bachelors,2015,Bangalore,3,38,Male,No,1,False
4251,Bachelors,2014,Bangalore,3,39,Female,No,1,False
4252,Masters,2017,New Delhi,2,25,Female,No,3,True
4253,Bachelors,2016,Pune,3,27,Male,No,5,False
4254,Masters,2014,Pune,3,38,Male,Yes,2,False
4255,Bachelors,2012,New Delhi,3,22,Female,No,0,False
4256,Bachelors,2013,Bangalore,3,33,Male,No,2,False
4257,Bachelors,2013,Pune,3,24,Male,No,2,False
4258,Bachelors,2014,Bangalore,3,37,Male,No,5,False
4259,Bachelors,2018,Pune,3,28,Male,Yes,0,True
4260,Masters,2017,Pune,3,32,Male,Yes,2,False
4261,PHD,2016,New Delhi,3,33,Male,No,0,True
4262,Bachelors,2014,New Delhi,3,32,Male,No,5,False
4263,Bachelors,2017,Bangalore,3,24,Male,No,2,True
4264,Bachelors,2016,Bangalore,3,27,Male,Yes,5,False
4265,Bachelors,2012,Pune,2,35,Female,No,2,True
4266,PHD,2013,Bangalore,3,40,Male,No,1,False
4267,Bachelors,2017,New Delhi,2,34,Female,No,4,False
4268,Bachelors,2016,New Delhi,3,39,Female,No,0,False
4269,Bachelors,2014,Pune,3,26,Male,No,4,False
4270,Masters,2015,Pune,2,29,Female,No,2,False
4271,Bachelors,2013,Bangalore,3,29,Male,No,4,False
4272,Bachelors,2015,Pune,2,23,Female,Yes,1,True
4273,Bachelors,2015,Pune,3,32,Male,No,0,False
4274,Bachelors,2014,Pune,3,28,Male,Yes,4,False
4275,Masters,2013,New Delhi,2,32,Male,Yes,2,True
4276,Bachelors,2012,New Delhi,3,32,Female,No,0,False
4277,Bachelors,2013,Bangalore,3,38,Male,No,0,False
4278,PHD,2017,Pune,3,30,Male,No,5,False
4279,PHD,2015,New Delhi,3,31,Male,No,3,False
4280,Bachelors,2012,Bangalore,3,25,Male,No,3,True
4281,Bachelors,2013,Bangalore,3,37,Female,No,4,False
4282,Masters,2017,New Delhi,2,27,Male,No,5,True
4283,Bachelors,2013,New Delhi,3,25,Female,No,3,False
4284,Bachelors,2015,Pune,2,22,Female,No,0,True
4285,Bachelors,2018,Bangalore,3,38,Male,No,2,True
4286,Bachelors,2015,New Delhi,3,22,Male,No,0,False
4287,Bachelors,2017,Pune,3,38,Male,No,2,False
4288,PHD,2015,New Delhi,1,38,Male,No,5,False
4289,Bachelors,2016,New Delhi,2,26,Female,No,4,True
4290,Masters,2017,New Delhi,2,31,Male,No,4,False
4291,Masters,2014,New Delhi,3,28,Male,No,5,False
4292,PHD,2017,New Delhi,3,34,Female,No,3,False
4293,Masters,2013,Bangalore,3,31,Male,No,2,False
4294,Bachelors,2014,New Delhi,3,26,Female,No,4,False
4295,Bachelors,2013,Pune,3,40,Female,No,1,True
4296,Bachelors,2016,Bangalore,3,31,Male,No,0,False
4297,Bachelors,2013,Bangalore,3,26,Female,No,4,False
4298,Bachelors,2018,Pune,3,32,Female,No,1,True
4299,Bachelors,2012,Bangalore,3,33,Female,No,5,False
4300,Bachelors,2017,Bangalore,3,25,Male,No,3,False
4301,Bachelors,2017,Bangalore,3,40,Male,No,0,False
4302,Masters,2013,New Delhi,3,31,Male,No,2,True
4303,Bachelors,2015,Bangalore,3,36,Male,No,1,False
4304,Bachelors,2014,Bangalore,3,31,Male,No,5,False
4305,Bachelors,2015,Pune,3,22,Male,No,0,False
4306,Bachelors,2016,Bangalore,3,34,Female,No,0,False
4307,PHD,2018,New Delhi,3,38,Female,No,5,True
4308,Bachelors,2015,Bangalore,3,23,Male,Yes,1,False
4309,PHD,2017,Bangalore,3,27,Male,No,5,False
4310,Bachelors,2016,Bangalore,3,34,Male,No,1,False
4311,Bachelors,2012,Bangalore,3,39,Male,No,3,False
4312,Bachelors,2018,Bangalore,3,24,Male,Yes,2,True
4313,Bachelors,2015,Pune,3,37,Female,No,1,True
4314,PHD,2013,New Delhi,3,23,Male,No,1,False
4315,Bachelors,2018,Bangalore,3,36,Male,No,3,True
4316,Bachelors,2014,New Delhi,3,23,Male,No,1,False
4317,Bachelors,2012,Pune,3,31,Male,No,3,False
4318,Bachelors,2015,Bangalore,3,22,Male,No,0,False
4319,Bachelors,2015,Pune,2,24,Female,No,2,True
4320,Bachelors,2018,Pune,2,28,Female,No,4,True
4321,Bachelors,2014,Pune,3,33,Male,No,3,False
4322,Bachelors,2018,Bangalore,3,35,Female,No,2,True
4323,Bachelors,2012,New Delhi,3,30,Female,Yes,1,False
4324,Bachelors,2014,Bangalore,3,28,Female,No,3,False
4325,Bachelors,2015,Bangalore,3,22,Male,Yes,0,False
4326,Bachelors,2014,Bangalore,3,38,Male,No,3,False
4327,Bachelors,2014,Pune,3,39,Male,No,4,False
4328,PHD,2012,Bangalore,1,38,Male,No,5,False
4329,Bachelors,2014,Bangalore,3,22,Female,No,0,True
4330,Bachelors,2014,New Delhi,3,36,Female,No,5,False
4331,Bachelors,2015,Bangalore,3,27,Male,No,5,False
4332,Bachelors,2016,Pune,1,32,Male,No,2,False
4333,Bachelors,2017,New Delhi,2,39,Female,No,2,False
4334,Bachelors,2015,Pune,2,36,Male,No,5,False
4335,Bachelors,2018,Bangalore,3,34,Male,Yes,5,True
4336,Bachelors,2015,Bangalore,3,28,Male,No,1,False
4337,Bachelors,2018,Bangalore,3,36,Female,Yes,1,True
4338,PHD,2015,New Delhi,3,22,Female,No,0,False
4339,Bachelors,2014,New Delhi,1,28,Female,No,5,False
4340,Bachelors,2016,Pune,2,27,Female,No,5,True
4341,Bachelors,2014,Bangalore,1,39,Female,No,4,False
4342,Bachelors,2012,Bangalore,3,31,Male,No,0,False
4343,Bachelors,2013,Bangalore,3,26,Male,Yes,4,False
4344,Bachelors,2012,Bangalore,3,31,Male,No,3,False
4345,Bachelors,2015,Pune,2,33,Female,No,2,True
4346,Bachelors,2017,Pune,2,38,Female,No,1,True
4347,Bachelors,2014,Pune,3,38,Male,No,2,False
4348,Bachelors,2012,Pune,3,32,Male,No,3,False
4349,Bachelors,2014,Bangalore,3,26,Male,No,4,False
4350,Masters,2017,Pune,2,33,Female,No,2,False
4351,Bachelors,2015,Bangalore,3,34,Female,No,2,False
4352,Bachelors,2018,Pune,3,36,Male,Yes,1,True
4353,Bachelors,2014,Bangalore,3,27,Male,No,5,False
4354,Masters,2017,Pune,2,27,Male,No,5,False
4355,Bachelors,2017,New Delhi,2,40,Female,No,5,False
4356,Masters,2012,Bangalore,3,31,Female,No,4,False
4357,Bachelors,2014,Bangalore,3,22,Male,No,0,False
4358,Masters,2017,New Delhi,2,22,Male,No,0,True
4359,Bachelors,2016,New Delhi,3,26,Female,No,4,False
4360,Bachelors,2017,New Delhi,3,28,Female,No,1,True
4361,Bachelors,2014,Bangalore,3,38,Male,Yes,5,False
4362,Masters,2015,Pune,3,31,Male,No,0,False
4363,Bachelors,2016,Bangalore,3,24,Male,No,2,False
4364,Bachelors,2015,Pune,2,25,Male,No,3,True
4365,PHD,2013,Bangalore,3,26,Male,No,4,False
4366,Bachelors,2017,Bangalore,3,40,Male,No,1,False
4367,Bachelors,2018,Pune,2,34,Female,No,4,True
4368,Bachelors,2016,Bangalore,3,32,Male,No,0,False
4369,Bachelors,2014,Pune,3,37,Male,No,1,False
4370,Bachelors,2015,Bangalore,3,33,Male,No,3,True
4371,Bachelors,2016,Pune,3,27,Male,No,5,False
4372,Bachelors,2012,New Delhi,3,36,Male,No,3,False
4373,Bachelors,2013,Bangalore,3,30,Female,No,4,False
4374,Masters,2017,Pune,2,26,Female,No,4,False
4375,Bachelors,2012,Bangalore,3,23,Male,Yes,1,False
4376,Masters,2015,Pune,2,31,Female,No,2,False
4377,Bachelors,2013,Bangalore,3,22,Male,Yes,0,False
4378,Masters,2017,New Delhi,2,24,Female,No,2,True
4379,Bachelors,2016,Bangalore,3,37,Female,Yes,4,False
4380,Masters,2018,New Delhi,3,35,Male,No,2,True
4381,Bachelors,2013,Bangalore,3,22,Male,No,0,True
4382,Bachelors,2012,Pune,3,35,Male,No,5,False
4383,Bachelors,2014,New Delhi,3,30,Female,No,3,False
4384,Bachelors,2014,Bangalore,3,30,Male,No,0,False
4385,Bachelors,2014,Pune,3,29,Male,No,3,False
4386,Masters,2017,Bangalore,3,36,Male,No,4,True
4387,Bachelors,2014,Bangalore,3,37,Male,No,4,False
4388,Bachelors,2016,Pune,3,40,Male,No,2,False
4389,Bachelors,2015,Pune,2,26,Female,No,4,True
4390,Masters,2017,New Delhi,2,26,Female,No,4,False
4391,Bachelors,2017,Bangalore,3,38,Male,No,3,False
4392,Bachelors,2014,Bangalore,3,31,Male,No,3,True
4393,Bachelors,2014,Bangalore,3,22,Female,No,0,False
4394,Bachelors,2012,Pune,3,34,Male,No,0,False
4395,Bachelors,2015,New Delhi,3,31,Female,No,0,False
4396,Bachelors,2012,Bangalore,3,39,Female,No,3,False
4397,Masters,2018,New Delhi,3,33,Female,No,2,True
4398,Bachelors,2015,Bangalore,3,33,Male,No,4,False
4399,Bachelors,2012,Bangalore,3,38,Male,No,4,False
4400,Bachelors,2017,Pune,2,22,Female,No,0,True
4401,Bachelors,2014,Pune,2,32,Female,No,0,True
4402,Bachelors,2014,Pune,3,34,Male,No,5,False
4403,Bachelors,2014,Bangalore,1,31,Female,No,5,False
4404,Bachelors,2016,Bangalore,3,23,Male,No,1,False
4405,Bachelors,2013,Pune,2,39,Female,No,1,True
4406,Bachelors,2017,New Delhi,3,26,Male,No,4,False
